recipe_id,ingredients,title,ingredients_parsed
mWafD1OfjnFOPbFgUkjt,"['For the Salad', 'Macaroni or any other Pasta', 'Salt', 'Cherry Tomatoes', 'Cucumber', ' Red and Yellow Bell Peppers', 'Salad Greens / Baby Arugula / Baby Spinach', 'Broccoli Florets', 'Olives', ' Red Onions', 'Garlic', 'For the Salad Dressing', 'Olive Oil', 'Balsamic Vinegar', 'Maple Syrup / Honey', 'Salt', 'Pepper', 'Italian Seasoning']",Vegan Pasta Salad with Italian Balsamic Dressing,salad macaroni any other pasta tomato cucumber salad arugula spinach broccoli onion salad maple syrup
PrtLrl0bN8gpuFXqlrP7,"['Onions', 'Green Chilli', 'Ginger', 'Garlic', 'Cashew Nuts', 'Water', 'Potato', 'Carrot', 'Green Peas', 'Cauliflower Florets', 'French Beans', 'Water', 'Ghee', 'Curry Powder', 'Turmeric Powder', 'Garam Masala', 'Kashmiri Chili Powder', 'Cinnamon Powder', 'Cardamom Powder', 'Salt', 'Tomatoes', 'Fresh Cream', 'Fresh Coriander for garnish']",Vegetable Korma Curry,onion cashew potato carrot pea cauliflower bean curry masala kashmiri tomato cream
Dfh1l4KNBvDaGB4CBLzs,"['milk', 'lemon juice / vinegar', 'curd', ' water']",How to make Buttermilk for Baking,milk lemon curd
m4DkpgawHatn248JbybM,"['Mango pulp', 'Thick Plain Yogurt', 'Milk / Water', 'Sugar', 'Ice Cubes', ' Pistachios ', 'Saffron strands']",Creamy Mango Lassi,mango pulp yogurt milk sugar ice pistachio strand
nMPQtzzqjV3t8qNf4cHq,"['Baby Potatoes', 'Salt', ' Dill', 'Spring Onion Greens', ' Olive Oil', 'Lemon Juice', 'Lemon', 'Garlic Clove', 'Dijon Mustard', 'Salt', 'Black Pepper']",Healthy Lemon Dill Potato Salad (No Mayo),potato onion lemon lemon
HcdyvsWrX8zqm35RErOw,"['Onions', 'Celery', ' Shrimp', 'Egg', 'Garlic', 'Thai Chillies', 'Fish Sauce', 'Rice Flour', ' Cilantro / Coriander', 'Salt', 'Oil']",Easy Thai Shrimp Cakes (Video Recipe),onion celery shrimp egg fish rice flour
yV5hmcDumzJNpEu4rB3v,"['Pork Sausages', 'Butter', 'Onion', 'Garlic Cloves', 'Tomato Paste', 'Oregano', 'Paprika', 'Chipotle Pepper Powder', 'Cumin Powder', 'Salt', 'Long grain Rice or Basmati', 'Water', 'Bell Peppers']",One Pot Mexican Rice and Sausages,pork sausage butter onion tomato paste chipotle rice
FkI1LBoeqjTQJXmu8QHr,"[' Garlic', 'Ginger', 'Light Soy Sauce', 'Honey', 'Rice Vinegar', 'Chilli Flakes', 'Cornstarch', 'Water', 'Vegetable oil', 'Garlic Cloves', 'Whole head Broccoli', 'Mixed Vegetables', 'Shrimp', 'Salt ']",Teriyaki Shrimp Broccoli Stir Fry (Ready in 30 mins),soy rice vegetable broccoli vegetable shrimp
z20odaBoaZfdm1LmHmZf,"[' Watermelon', 'Lime juice', 'Strawberries', 'Honey', 'Ice Cubes']",Watermelon Lime Smoothie,watermelon lime strawberry ice
dOzYI0i6W5F89lZXcWKA,"['Eggs', 'Milk', 'Cream', 'Mozzarella', 'Salt', 'Pepper', 'Olive Oil', 'Onions', 'Garlic cloves', 'Broccoli florets', 'Red Bell Peppers', 'Zucchini', 'Potatoes', 'Spring Onions', 'Baby Spinach leaves', 'Mozzarella', 'Feta cheese', 'Parmesan']",Spinach Potato Veggie Frittata,egg milk cream mozzarella onion broccoli zucchini potato onion spinach mozzarella feta cheese parmesan
ijlV3WMaQAr91LDaCoMd,"['Canola Oil', 'Butter', 'All Purpose Flour', 'Bayleaf', 'White Onions', 'Celery', 'Capsicum', ' Garlic', 'Low sodium Shrimp Stock', 'Crushed Tomatoes / tomato puree', 'Homemade Cajun Seasoning', 'Andouille Sausages', ' Okra', 'Shrimp', 'Salt ', 'Parsley']",New Orleans Shrimp Sausage Gumbo,butter flour bayleaf onion celery capsicum shrimp stock tomato tomato puree homemade cajun andouille sausage okra shrimp
9Rm019XpFoCtAh5HS4NL,"['Bayleaf', 'Ginger', 'Star Anise', 'Peppercorns', 'Coriander Seeds', 'Salt', 'Chicken Breasts', 'Light Soy Sauce', 'Rice Vinegar', 'Toasted Sesame Oil', 'Canola Oil', 'Ginger', 'Honey', 'Pepper', 'Salt', 'Chinese Cabbage', 'Carrots', ' Cucumber', ' Red Cabbage', 'Celery', 'Spring Onions', 'Crunchy Fried Noodles']",Crunchy Chinese Chicken Salad,bayleaf star chicken breast soy rice sesame chinese cabbage carrot cucumber cabbage celery onion crunchy fried noodle
NumPkidL9Ug4bT3MCf1N,"[' Dried Pasta', 'Salt', 'Water', 'Butter', 'Olive Oil', 'Garlic', 'Onion', 'Broccoli florets', 'Mushrooms', 'Corn Kernels', ' Bell Peppers', 'Salt', 'Pepper powder', 'Italian seasoning', 'All Purpose Flour', 'Milk', 'Cream', 'Mozzarella', 'Dijon Mustard', 'Basil']",White Sauce Pasta with Vegetables,pasta butter onion broccoli mushroom kernel flour milk cream mozzarella
WfuirpUEGbYP3qAV8edb,"['Coconut oil', 'Mustard Seeds', 'Cumin Seeds', 'Urad Dal', 'Chana Dal', 'Asafoetida', 'Ginger', 'Dry whole Red Chilies', 'Cashew Nuts', 'Green Chilli', 'Coconut', 'Basmati Rice', 'Salt']",Coconut Rice,coconut urad dal chana dal chilies cashew coconut rice
XyeH2dEvwGQpelTxXrNy,"['Chocolate', 'Milk', 'Cream', 'Baileys', ' frozen Bananas']",Baileys Chocolate Ice Cream,chocolate milk cream bailey banana
cH858ez5G83kr9QY76rG,"['Mustard Oil', 'Jeera / Cumin Seeds', 'Bayleaf', 'Hing Asafoetida', 'Dry Red Chillies', 'Ginger', 'Green Chillies', 'Cauliflower', 'Potatoes', 'Turmeric', 'Kashmiri Red Chilli powder', 'Coriander Powder', 'Salt', 'Tomatoes', 'Kasuri Methi', 'Fresh coriander ']",Aloo Gobi Masala,jeera bayleaf hing cauliflower potato kashmiri tomato kasuri methi
11JB2pQ2KDUL62kmAsU7,"['Extra Virgin Olive Oil', 'White Wine Vinegar', 'Balsamic Vinegar', 'Garlic', 'Dijon Mustard', 'Salt', 'Black Pepper', ' Chickpeas', 'Red Onions', 'Cherry / Grape Tomato', 'Cucumber', 'Red Bell Pepper', 'Kalamata Olives', 'Black Olives', 'Celery', 'Fresh Parsley', 'Capers', ' Green Onions', ' Feta Cheese']",Easy Mediterranean Chickpea Salad,wine chickpea onion grape tomato cucumber kalamata celery onion feta cheese
B9Eehlth2IDbntUd4kBx,"['Olive Oil', 'Butter', 'Garlic Cloves', 'Button Mushrooms', 'Italian Seasoning Blend', 'Chicken Breasts', ' Spinach Leaves', ' Mozzarella', 'Salt and Pepper']",Spinach Mushroom Stuffed Chicken Breast,butter button mushroom blend chicken breast spinach mozzarella
BFIGmRXLl9aJdcS7CHMR,"[' Hass Avocados', 'Red Onions', 'Jalapeno', 'Lime', 'Garlic Clove', ' Tomato', ' Cilantro', 'Salt', 'A pinch of cumin powder and cayenne pepper']",Crazy Good Homemade Guacamole,ha avocado onion jalapeno lime tomato
UVWe947DIvrgQubokxWN,"['Assorted Vegetable Scraps ', ' Water', 'Bayleaf', ' Peppercorns', 'Small bunch Parsley and Thyme']",How to make Vegetable Stock,assorted vegetable scrap bayleaf
ESGDYBbEJG3U5dDXDhF0,"['Sweet Potatoes', 'Potato Starch', 'Smoked Paprika', ' Lime', 'Lime', 'Salt ', 'Olive Oil']",Chilli Lime Sweet Potato Wedges,potato potato starch lime lime
6kwP3y46nEIDF4x9QRKa,"['Olive Oil', 'Garlic Cloves', 'Onions', 'Celery', 'Carrots', 'Marinara Sauce', 'Water', 'Oregano', 'Red Chilli Flakes', 'Butternut Squash', 'Salt', 'Kidney Beans', 'French beans', 'Kale Leaves']",Winter Vegetarian Minestrone Soup,onion celery carrot butternut squash kidney bean bean kale
TfH9j3GfFDMCbAaeKcSl,"['Bread Crumbs', 'Egg', 'Thai Green Curry Paste', 'Garlic Paste', 'Ginger Paste', 'Salt', 'Fish Sauce', 'Ground Beef', 'Soy Sauce', 'Thai Sweet Chilli Sauce', 'Rice Vinegar', 'Thai Chillies', 'Honey', 'Water', 'Cornflour']",Sticky Thai Meatballs,bread egg curry paste paste paste fish beef soy rice cornflour
WWOBkpmHcSpyzUnxtxA0,"['Besan', 'Rice Flour', 'Chilli Powder', 'Hing / Asafoetida', 'Salt', 'Cabbage', ' Potatoes', 'Onion', 'fresh Coriander', 'Green Chillies', 'Water', 'Oil for deep frying', 'Coriander Chutney to serve']",Vegetable Pakoras,besan rice flour hing cabbage potato onion deep chutney
vG9XkCZghdil0mX5UUXV,"['Pasta', 'Chicken Breasts', 'Oregano', 'Paprika Powder', 'Garlic', 'Salt', 'Olive Oil', 'Butter', 'Garlic', 'Spinach or baby Spinach', 'Heavy Cream', 'Cream Cheese', 'Mozzarella']",Creamy Chicken Florentine Pasta,pasta chicken breast butter spinach spinach cream cream cheese mozzarella
0bRbO2xg2uze478kpvKZ,"['Mint Leaves', 'Coriander Leaves / Cilantro', 'Onions', 'Lime Juice', 'Sugar', 'Green Chillies', 'Jeera', 'Black Salt']",Green Coriander Chutney,onion lime sugar jeera
5JFDjoqyq1kAqW7y8V7G,"['Greek Yogurt', 'Mayonnaise', 'Apple Cider Vinegar', 'Honey', 'Salt', 'Broccoli Florets', 'Apple', 'Walnuts', 'Carrots', 'Red Onions', 'Raisins', 'Cranberries', 'Pumpkin Seeds']",Creamy Apple Broccoli Walnut Salad,greek yogurt mayonnaise apple broccoli apple walnut carrot onion raisin cranberry pumpkin
6c2TmYWc49ToDmlPzbqk,"['Onions', 'Vegetable Oil', 'Chicken Thighs and Drumsticks', 'Yogurt', 'Tomato Puree', 'Vegetable Oil', 'Ginger Garlic Paste', 'Red Chilli Powder', 'Turmeric Powder', 'Garam Masala Powder', 'Brown Onions', 'Salt', 'Hot Milk', 'Saffron strands', 'Basmati Rice', 'Water', 'Salt', 'Bayleaf', 'Cloves', 'Cardamom Pods', 'Mint Leaves', 'Coriander Leaves', 'Ghee', 'Crispy Brown Onions', 'Onion Raita']",The Best Chicken Biryani (Step by step video recipe),onion vegetable chicken thigh drumstick yogurt tomato puree vegetable paste masala onion milk strand rice bayleaf crispy onion onion raita
qcRIY5SnMmc0mQXvUOnF,"['Olive Oil', 'Balsamic Vinegar', 'Garlic', 'Basil', 'Oregano', 'Salt', 'Black Pepper', 'Quinoa', ' Chickpeas', ' Black Beans', 'Bell Peppers', 'Cucumber', 'Cherry or Grape Tomatoes', 'Onion', 'Olives', 'Feta Cheese', 'fresh Basil']",Mediterranean Quinoa Salad,quinoa chickpea bean cucumber grape tomato onion feta cheese
33jePqxh9NZYC5hoWKdX,"['Chicken Thighs', 'Oil', 'Fajita Seasoning', 'Salt', 'Garlic', 'Onions', 'Bell Peppers', 'Flour Tortillas', 'Leftover Mexican Rice', 'Cheese', 'Sour Cream ']",Chicken Fajita Quesadillas - Fast and Easy!,chicken thigh fajita onion flour tortilla mexican rice cheese cream
7tHrdGE167mSNS9qVnAB,"['Oil', 'Onions', 'Garlic cloves', 'Chipotle Chilli Powder', 'Basmati Rice', 'Tomato Puree', 'Corn Kernels', 'Bell Peppers', 'Cumin Powder', 'Vegetable Stock', 'Salt', 'Sour Cream and chopped Coriander leaves for topping']",Instant Pot Mexican Rice with Corn and Bell Peppers,onion chipotle rice tomato puree kernel vegetable stock cream topping
F2crrJG1M4BrOfyrpEov,"['Long grain Rice', 'Ghee', 'Mustard Seeds', 'Green Chilli', 'Cashew nuts', 'Curry Leaves', 'Turmeric Powder', 'Lime Zest', 'Salt', 'Lime Juice', 'Chopped Coriander for topping']",Easy Lemon Rice (Yellow Rice),rice cashew curry lime lime topping
eiZTiaQqeD1OrSaQ83CS,"['Raw Jumbo Prawns', 'Olive Oil', 'Lettuce', 'Avocados', 'Cucumber', 'Mayonnaise', 'Ketchup', 'Worcestershire Sauce', 'Cayenne Pepper', 'Lime Juice']",Retro Prawn Cocktail - Straight from the 80's!,jumbo prawn lettuce avocado cucumber mayonnaise lime
SfhVgCGb2EPllncNEaQu,"['Thick plain Yogurt', 'Salt', 'Cumin Powder', 'Green Chilli', 'Red Chilli Powder', 'Onion', 'Persian Cucumbers', 'Tomato', 'Green Bell Pepper', 'Loosely packed Cilantro']",Indian Raita - How to make it and its many variations!,yogurt onion persian cucumber tomato loosely
NtwWaRU03bfeeHY4YBYC,"['Vegetable Oil', 'Cumin Seeds', 'Garlic', 'Ginger', 'Onion', 'Tomato Puree', 'Turmeric Powder', 'Curry Powder', 'Red Chilli Powder', 'Salt', 'Cauliflower Florets', 'Chickpeas', 'Cherry Tomatoes', 'Water', 'Thick Coconut Milk']",Cauliflower Chickpea Coconut Curry,vegetable onion tomato puree curry cauliflower chickpea tomato coconut milk
bJShoFkR2ZlhZ9UAc5u1,"['Balsamic Vinegar', 'Honey', ' Garlic', 'Chilli Powder or smoked Paprika', 'Olive Oil', 'whole grain Mustard', 'Oregano', 'Salt to taste', 'Chicken Thighs', 'Cut Vegetables', 'Garlic Powder / fresh garlic', 'Olive Oil', 'Salt and Pepper to taste']",Sheet Pan Honey Balsamic Chicken Thighs with Veggies,chicken thigh vegetable
JDAszU7UaQov6YKZWn6l,"['Orzo Pasta', 'Olive Oil', 'Corn Kernels', 'Broccoli Florets', 'Cherry Tomatoes', 'Red Bell Pepper', 'Lettuce or baby Spinach', 'Feta for topping', 'Olive Oil', 'Lemon Juice', 'Lemon Zest', 'Vegan Mayonnaise', 'Honey / Maple Syrup', 'Paprika / Chilli Powder', 'Garlic Cloves', 'Salt']",Lemon Orzo Pasta Salad,orzo pasta kernel broccoli tomato lettuce spinach feta topping lemon lemon vegan mayonnaise maple syrup
hrWckbpVdDpZfJsr2GCT,"['Long grain Basmati Rice', 'Water ', 'Ghee', 'Bayleaf', 'Cinnamon Stick', 'Cloves', 'Jeera', 'Green Chilli', 'Salt', 'Coriander']",Perfect Jeera Rice (Indian Cumin Rice),rice bayleaf jeera
CjlGZVEbBQJioymrfgca,"['Olive Oil', 'Butter', 'Salmon Fillets', 'Salt', 'Pepper', 'Garlic', 'Chicken Broth', 'Juice of 1½ Lemon', 'Capers', 'Heavy Cream']",Creamy Salmon Piccata with creamy Lemon Sauce,butter salmon fillet chicken broth lemon cream
Va7WWVTiz1DeQfNiTdl9,"['Chicken Thighs', 'Garlic', 'Salt', 'Cornflour', 'Oil ', 'Ketchup', 'Soy Sauce', 'Ginger', 'Rice Vinegar', 'Bira Hot Sauce', 'Toasted sesame seeds and chopped parsley or green onions']",Crunchy Korean Popcorn Chicken,chicken thigh cornflour soy rice bira sesame onion
ZjKquw8TETI7ViASWCwL,"['Chicken Breasts', 'Garlic Cloves', 'Butter', 'Olive Oil', 'Onions', 'Chicken Broth', '1 ½ Lemons', 'Capers', 'Salt', 'Cooking Cream', 'Chopped Parsley ']",Creamy Lemon Chicken Scallopini,chicken breast butter onion chicken broth lemon cream
yPODQTOmlSB4eJhua6nX,"['Eggs', 'Bacon Strips', 'Dijon Mustard', 'Mayonnaise', 'Cream Cheese', 'Bira Hot Sauce', 'Pepper']",Spicy Bacon Deviled Eggs,egg bacon mayonnaise cream cheese bira
L074khl3qicCyS2k6Hv4,"['Fine Granulated Sugar', 'Butter ', 'Eggs', 'Pure Vanilla Extract', 'Baking Powder', 'All-Purpose Flour', 'Milk', ' Strawberry Flavoured Jello', 'Whipped Cream', 'Fresh Strawberries']",Strawberry Poke Cake (From Scratch),granulated sugar butter egg pure flour milk strawberry flavoured jello whipped cream strawberry
DJaCLuXdzUWVyIaWTU6O,"['Cilantro', 'Olive Oil', 'Lime juice', 'Garlic Cloves', 'Honey', 'Chipotle Powder', 'Oregano', 'Salt', 'Sour Cream', 'Greek Yogurt', 'Cilantro', 'Olive Oil', 'Lime juice', 'Garlic Cloves', 'Honey', 'Chipotle Powder', 'Oregano', 'Salt', 'Lettuce', 'Cooked Quinoa', 'Black Beans', 'Roasted Corn', 'Cherry Tomatoes', 'Grilled Chicken Breasts', 'preferred Salad Dressing']",Southwest Chicken Quinoa Bean Salad,lime chipotle cream greek yogurt lime chipotle lettuce quinoa bean tomato grilled chicken breast preferred salad
aSpqFSyIXRX3RTdHlNN7,"['Ghee', 'Bay Leaf', 'Star Anise', 'Whole Cardamom', 'Cloves', ' Cinnamon Stick', 'Caraway Seeds', 'Green Chillies', ' Onion', 'Ginger', 'Long grain Basmati Rice', 'Carrots', 'French Beans', 'Potatoes', 'Green Peas', 'Red Chili Powder / Paprika', 'Garam Masala', 'Salt', 'Water']",Pressure Cooker Veg Pulao (Rice Pilaf),star caraway onion rice carrot bean potato pea masala
KDj5elTLUaiUzXocHJZq,"['Mixed green Lettuce', 'Hard boiled Eggs', 'Bacon Strips', 'Grilled Chicken Breasts', 'Cherry Tomatoes', 'Grilled Corn', 'Avocado', 'Avocado Blue Cheese Dressing']",Chicken Cobb Salad with Avocado Blue Cheese Dressing,lettuce hard boiled egg bacon grilled chicken breast tomato grilled avocado avocado blue cheese
GvHCdfWeVuOvgHk8BevL,"['Olive Oil', 'Plain Greek Yogurt', 'Avocado', 'Garlic Cloves', ' Limes juice', 'Jalapeno', 'Blue Cheese', 'Salt']",Creamy Avocado Blue Cheese Salad Dressing,greek yogurt avocado lime jalapeno blue cheese
KHUhBJHZtG8XhjOhKmaf,"['Fresh Hibiscus Flowers', 'Water', 'Honey', 'Fresh Lime Juice']",How to make Hibiscus Tea + its Benefits,hibiscus flower lime
AXnaF0F0U0hDD2CXXRmA,"['Vegetable Oil', 'Garlic', 'Onions', 'Green Bell Pepper', 'Jalapeno', 'Tomatoes', 'Tomato Purée', 'Chicken Stock', 'Boneless Chicken Thighs', 'Kidney Beans', 'Frozen Corn', 'Chipotle Powder', 'Paprika', 'Cumin', 'Cornflour', 'Salt to taste']","Chicken Enchilada Soup (Made in the Instant Pot, Pressure Cooker Recipe)",vegetable onion jalapeno tomato tomato puree chicken stock chicken thigh kidney bean chipotle cornflour
OWC7T798PBpzH50IlubY,"['Cauliflower Florets', 'Oil', 'Garlic', 'Jalapeno', 'Carrots', 'Dried Oregano', 'Paprika', 'Salt to taste', 'Half and Half', 'Cheddar', 'Mozzarella', 'Broccoli Florets', 'Jalapeno Slices for topping']",Healthy Cauliflower Rice Broccoli Casserole,cauliflower jalapeno carrot cheddar mozzarella broccoli jalapeno topping
g222NFhTSqPV4pyJTCzs,"['Cauliflower Florets', 'Olive oil', 'Onion', 'Garlic Cloves', 'Jalapeno', 'Tomatoes', 'Bell Peppers', 'Cumin Powder', 'Paprika Powder', 'Coriander / Cilantro', 'Salt', 'More cilantro']",Low Carb Mexican Cauliflower Rice,cauliflower onion jalapeno tomato
lQmg6ehiSHHcp0DbAAKB,"['Butter', 'Olive Oil', 'Garlic', 'Ginger', 'Button Mushrooms', 'Red Bell Pepper', 'Green Bell Pepper', 'Onion', 'Ham', 'Salt and Pepper to taste', 'Eggs', 'Sriracha']",Baked Denver Omelet Breakfast Casserole,butter button mushroom onion ham egg sriracha
G7laHxCm7GEFag00YSHv,"['Quick cooking Oats', 'Water', 'Olive Oil', 'Garlic', 'Cheddar', 'Basil', 'Eggs', 'Paprika', 'Salt and Pepper to taste']",Savory Garlic Oats with Masala Fried Egg,quick oat cheddar egg
YFSKkHpb3PTeJkRbeo8L,"['Butter', 'Beef Chunks', 'Salt and Pepper to taste', 'Pearl Onions', 'Garlic', 'Carrots', 'Celery', 'Mushrooms', 'Potatoes', 'Worcestershire Sauce', 'Tomato Paste', 'low sodium Chicken or Beef Broth', 'All Purpose Flour or Cornflour for GF']",Easy Instant Pot Beef Stew (Pressure Cooker Recipe),butter beef pearl onion carrot celery mushroom potato tomato paste chicken beef broth flour cornflour gf
Xo9UGOB4p3xdrM16PkUn,"['Oil', 'Garlic Cloves', 'Quick cooking Oats', 'Taco Seasoning', 'Paprika Powder', 'Lime Juice', 'Water', 'Salt to taste', 'Corn Salsa', 'grated Cheddar', 'Avocado', 'Jalapeno']",Mexican Oatmeal Bowl,quick oat taco lime salsa cheddar avocado jalapeno
3wkUzpqnxubI42MLke83,"['Peanut butter', 'Sesame Oil', 'Light low sodium Soy Sauce', 'Rice Vinegar', 'Chilli Flakes', 'Maple Syrup', 'Garlic Cloves', 'Ginger', 'Oil', 'Firm Tofu', 'Zucchinis', 'Sesame Seeds and Green Onions']",Crispy Sesame Tofu with Zucchini Noodle (Vegetarian Meal Prep),peanut butter sesame soy rice maple syrup tofu zucchini sesame onion
JIhvhju3jfkjbmeWA1V3,"['Garlic Clove', 'Dry White Wine', 'Emmentaler cheese', 'Gruyère cheese', 'Smoked Cheddar', 'Cornstarch', 'Fresh Lemon Juice', 'Toasted bread cubed and/or lightly blanched vegetables']",Easy Cheese Fondue Recipe with White Wine,wine emmentaler cheese gruyere cheese cheddar lemon bread blanched vegetable
IoBojWwuRVMQ1VDSI3DO,"['Frozen large Prawns', 'Dried Tagliatelle pasta', 'Butter', 'Olive Oil', 'Salt and Pepper', 'Garlic Cloves', 'Dry White Wine', 'Zest and juice of 1 Lemon', 'Cream', 'Parsley', 'Grated Parmesan']",Creamy Prawn Scampi Pasta (Step by Step Video),prawn tagliatelle pasta butter wine lemon cream parmesan
wWarutRkY75xP21DsHvl,"['Unsalted Butter ', 'Brown Sugar', 'Granulated Sugar', 'Vanilla extract', 'Pumpkin Puree', 'All-Purpose Flour', 'Salt', 'Baking Powder', 'Baking Soda', 'Cinnamon Powder', 'Nutmeg', 'Cloves', 'All Spice', 'Chocolate Chips', 'Peanut Butter Chips']",Pumpkin Snickerdoodle Cookies - Soft and Chewy (No Cream of Tartar),butter sugar granulated sugar pumpkin puree flour chocolate chip peanut butter chip
iL486aUaulvaC0Ewk9bT,"['All-Purpose Flour', 'Cocoa', 'Baking powder', 'Baking soda', 'Salt', 'Unsalted Butter', 'Cream Cheese', 'Granulated Sugar', 'Large Eggs', 'Milk', 'Vanilla Extract', 'Lemon Juice', 'Red Food Colour', 'Powdered Sugar or Icing Sugar']",Cakey Red Velvet Cream Cheese Crinkle Cookies,flour butter cream cheese granulated sugar egg milk lemon food powdered sugar icing sugar
vCQ9hyyyHlq8dzihnk9f,"['Mashed potatoes', 'Mozzarella', 'Egg', 'Flour', 'Jalapeno', 'Garlic Cloves', 'of Ham', 'Plain Bread Crumbs', 'Oil for shallow frying', 'Sour Cream or Mayonnaise for serving']",Leftover Mashed Potato Ham Cakes (Like Cheesy Pancakes),mashed potato mozzarella egg flour jalapeno ham bread shallow cream mayonnaise serving
Yjf8abBwKEkOs6PHixkq,"['Vegetable Oil', 'Ground Beef', 'Onion', 'Garlic Cloves', 'Chipotle Chili Powder', 'Red Chili Powder', 'Oregano', 'Cumin Powder', 'Chipotle Chillies in Adobo Sauce', 'Pasta Sauce', 'Dried Kidney Beans', 'Water or Broth', 'Salt to taste', 'Avocados']",Instant Pot Chipotle Chili (Pressure Cooker Chili Recipe),vegetable beef onion chipotle chipotle adobo pasta kidney bean broth avocado
twmKHN2TWob8458IC7ZM,"['Vegetable Oil', 'Thai Green Curry Paste', 'Onion', ' Carrots', 'Butternut Squash', 'Sweet Potato', 'Coconut Milk', 'Water', 'Fish Sauce', 'Salt to taste', 'Topping suggestions: chopped red onions']",Thai Butternut Squash Sweet Potato Bisque,vegetable curry paste onion carrot butternut squash potato coconut milk fish topping onion
HiM8PjC8gIZLX9arbWOA,"['Ground Chicken', 'Garlic', 'salt', 'Pepper', 'Egg', 'Panko Breadcrumbs', 'Parmesan', 'Paprika', 'Olive Oil for brushing', 'Sriracha', 'Brown Sugar', 'Apple Cider Vinegar', 'Salt', 'Jalapeno']","Baked Firecracker Chicken Meatballs (Juicy, Spicy and Saucy)",chicken egg panko parmesan brushing sriracha sugar apple jalapeno
tcfp1EhUqYdyX7zsAweK,"['Mozzarella', 'Cream Cheese', 'Cheddar', 'Jalapenos', 'Samosa Wrappers', 'All Purpose Flour / Maida', 'Water', 'Oil ']",Jalapeno Three Cheese Samosa,mozzarella cream cheese cheddar jalapeno samosa wrapper flour maida
QwtosbVmDapDChNhz2X3,"['White Chocolate', 'Cream', 'Butter', 'Lavender Extract', 'White Chocolate', 'Dried lavender']",Lavender White Chocolate Truffles,chocolate cream butter lavender chocolate lavender
uVZypOhbkLmiGX9nO6CH,"['Chicken Breasts', 'Cornstarch', 'Salt', 'Vegetable Oil', 'Noodles', 'Vegetable Oil', 'Garlic', 'Red Chillies', 'Broccoli florets', 'Bell Peppers', ' Zucchini', 'Cashews', 'Rice Vinegar', 'Hoisin Sauce', 'Soy Sauce', 'Salt to taste', 'Top with toasted sesame seeds and chopped green onions']",Chinese Cashew Chicken Noodles Stir-Fry,chicken breast vegetable noodle vegetable broccoli zucchini cashew rice hoisin soy top sesame onion
y5VlpeeMvQIa53MySjF0,"['Betty Crockers Pancake Mix', 'Milk', 'Chocolate Spread', 'Butter ']",Chocolate Stuffed Mini Pancake Bites,betty crockers pancake milk chocolate spread butter
mnA5ItuU1sJ8xWKsJ663,"['Oil', 'Garlic', 'Onion', 'Portobello Mushrooms', 'Bell Peppers', 'Paprika Powder', 'Cumin Powder', 'Chipotle Powder', 'Salt to taste', 'Corn Tortillas', 'Greek Yogurt', 'Ripe Avocado', 'Jalapeno', 'Garlic Cloves', 'Cilantro', 'Mint', 'Olive Oil', 'Salt to taste', 'Black Beans', 'Cherry Tomatoes', 'Jalapenos', 'Goats Cheese or Feta']",Vegetarian Portobello Mushroom Fajita Tacos,onion portobello mushroom chipotle tortilla greek yogurt avocado jalapeno bean tomato jalapeno goat cheese feta
Jdc3Xcnjt4wwaC72gAlx,"['Onion', 'Garlic Cloves', 'Jalapeno', 'Chipotle Peppers in Adobo Sauce', 'Cumin Powder', 'Oregano Powder', 'Olive Oil', 'Salt', 'Chicken Thighs', 'Vegetable Oil', 'Roughly cut Vegetables', 'Oregano', 'Olive Oil', 'Salt and Pepper to taste', 'Black Beans', 'White Rice', 'Quinoa', 'Lettuce', 'Sour cream and lime wedges for topping']",Chipotle Chicken Meal Prep Lunch Bowls 4 Ways,onion jalapeno chipotle adobo chicken thigh vegetable vegetable bean rice quinoa lettuce cream lime topping
PM6zrtkGpo6ztJGoLyDr,"['Chicken Thighs', 'Salt and freshly ground pepper ', 'Olive Oil', 'Butter', 'Garlic', 'Dried Thyme', 'Chilli Flakes', 'Sun-dried Tomatoes', 'Low sodium Chicken Broth', 'Heavy Cream', 'Parmesan', 'Fusilli Pasta']",Creamy Sun-dried Tomato Chicken with Pasta,chicken thigh butter tomato chicken broth cream parmesan fusilli pasta
FPNTahpAgRAf9NJ4ZPAd,"['Cauliflower florets', 'Vegetable Oil', 'Garlic', 'Celery', 'Carrots', 'Bell Peppers', 'Zucchini', 'Oyster Sauce', 'Soy Sauce', 'Toasted Sesame Oil', 'Salt to taste', 'Chopped Green Onions and Sesame Seeds for topping']",Low Carb Asian Cauliflower Rice,cauliflower vegetable celery carrot zucchini oyster soy sesame onion sesame topping
9OVgbjANqxAswXvpcPII,"['Spaghetti', 'Olive Oil', 'Garlic', 'Chilli Flakes', 'Large Shrimp or Prawns', 'Parsley', 'Parmesan', 'Salt to taste']",Shrimp Spaghetti Aglio Olio,spaghetti shrimp prawn parmesan
fJB5rbTQIe9aF1cxV26B,"['Greek Yogurt', 'Honey', 'Pure Vanilla Extract']",Honey Vanilla Greek Yogurt,greek yogurt pure
